Sector - Reduction Level,Emissions (MMTCO2e)
Stationary Combustion - Commercial fuel - R1_67_R2_86,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_86,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_86,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_86,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_86,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_86,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_90,0.39903633634674074
Mobile Combustion - Motorcycle - R1_67_R2_90,0.014211261567172756
Mobile Combustion - Trucks - R1_67_R2_90,0.6940625357487666
Mobile Combustion - Buses - R1_67_R2_90,0.007847411485840432
Electricity Consumption - Residential Electricity - R1_67_R2_90,0.23736949390370016
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_90,0.27260168862585393
Stationary Combustion - Residential fuel oil - R1_67_R2_90,0.2947495591007048
Stationary Combustion - Residential natural gas - R1_67_R2_90,0.20942731830839556
Stationary Combustion - Residential propane - R1_67_R2_90,0.02326970203426617
Stationary Combustion - Commercial fuel - R1_67_R2_90,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_90,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_90,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_90,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_90,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_90,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_71,0.5259044336057574
Mobile Combustion - Motorcycle - R1_67_R2_71,0.018729536096213965
Mobile Combustion - Trucks - R1_67_R2_71,0.9147301423516396
Mobile Combustion - Buses - R1_67_R2_71,0.010342387689591509
Electricity Consumption - Residential Electricity - R1_67_R2_71,0.3128378492785607
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_71,0.35927163418064934
Stationary Combustion - Residential fuel oil - R1_67_R2_71,0.38846111447782444
Stationary Combustion - Residential natural gas - R1_67_R2_71,0.2760118444974016
Stationary Combustion - Residential propane - R1_67_R2_71,0.03066798272193351
Stationary Combustion - Commercial fuel - R1_67_R2_71,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_71,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_71,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_71,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_71,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_71,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_77,0.4860908344421415
Mobile Combustion - Motorcycle - R1_67_R2_77,0.01731161642297131
Mobile Combustion - Trucks - R1_67_R2_77,0.845480489937097
Mobile Combustion - Buses - R1_67_R2_77,0.009559417150543358
Electricity Consumption - Residential Electricity - R1_67_R2_77,0.2891544575090946
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_77,0.33207297237045336
Stationary Combustion - Residential fuel oil - R1_67_R2_77,0.35905266283874643
Stationary Combustion - Residential natural gas - R1_67_R2_77,0.2551163657012146
Stationary Combustion - Residential propane - R1_67_R2_77,0.02834626285569051
Stationary Combustion - Commercial fuel - R1_67_R2_77,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_77,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_77,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_77,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_77,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_77,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_57,0.6299750243750717
Mobile Combustion - Motorcycle - R1_67_R2_57,0.022435901286946298
Mobile Combustion - Trucks - R1_67_R2_57,1.0957449812194895
Mobile Combustion - Buses - R1_67_R2_57,0.012389030250562852
Electricity Consumption - Residential Electricity - R1_67_R2_57,0.3747449519934009
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_57,0.4303674622942912
Stationary Combustion - Residential fuel oil - R1_67_R2_57,0.4653332134586816
Stationary Combustion - Residential natural gas - R1_67_R2_57,0.33063149377327383
Stationary Combustion - Residential propane - R1_67_R2_57,0.03673683264147486
Stationary Combustion - Commercial fuel - R1_67_R2_57,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_57,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_57,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_57,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_57,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_57,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_82,0.4489890939207548
Mobile Combustion - Motorcycle - R1_67_R2_82,0.01599027675758145
Mobile Combustion - Trucks - R1_67_R2_82,0.7809476999091978
Mobile Combustion - Buses - R1_67_R2_82,0.00882977777138866
Electricity Consumption - Residential Electricity - R1_67_R2_82,0.2670842334008437
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_82,0.3067269168966988
Stationary Combustion - Residential fuel oil - R1_67_R2_82,0.33164733489125614
Stationary Combustion - Residential natural gas - R1_67_R2_82,0.235644159001682
Stationary Combustion - Residential propane - R1_67_R2_82,0.026182684333520223
Stationary Combustion - Commercial fuel - R1_67_R2_82,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_82,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_82,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_82,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_82,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_82,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_78,0.47935692128659235
Mobile Combustion - Motorcycle - R1_67_R2_78,0.01707179515230643
Mobile Combustion - Trucks - R1_67_R2_78,0.833767880295976
Mobile Combustion - Buses - R1_67_R2_78,0.009426988640585332
Electricity Consumption - Residential Electricity - R1_67_R2_78,0.28514874321159955
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_78,0.32747269933750467
Stationary Combustion - Residential fuel oil - R1_67_R2_78,0.35407863477956775
Stationary Combustion - Residential natural gas - R1_67_R2_78,0.2515821878696929
Stationary Combustion - Residential propane - R1_67_R2_78,0.027953576429965876
Stationary Combustion - Commercial fuel - R1_67_R2_78,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_78,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_78,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_78,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_78,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_78,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_94,0.3663758452944027
Mobile Combustion - Motorcycle - R1_67_R2_94,0.013048092354297457
Mobile Combustion - Trucks - R1_67_R2_94,0.6372546183392402
Mobile Combustion - Buses - R1_67_R2_94,0.007205113305770448
Electricity Consumption - Residential Electricity - R1_67_R2_94,0.21794117741824803
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_94,0.2502896728988439
Stationary Combustion - Residential fuel oil - R1_67_R2_94,0.27062477531328527
Stationary Combustion - Residential natural gas - R1_67_R2_94,0.19228602456470273
Stationary Combustion - Residential propane - R1_67_R2_94,0.021365113840522525
Stationary Combustion - Commercial fuel - R1_67_R2_94,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_94,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_94,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_94,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_94,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_94,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_75,0.503624623512189
Mobile Combustion - Motorcycle - R1_67_R2_75,0.017936063973335636
Mobile Combustion - Trucks - R1_67_R2_75,0.8759778281360585
Mobile Combustion - Buses - R1_67_R2_75,0.009904235015999678
Electricity Consumption - Residential Electricity - R1_67_R2_75,0.2995845518605896
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_75,0.3440511810525598
Stationary Combustion - Residential fuel oil - R1_67_R2_75,0.3720040563009961
Stationary Combustion - Residential natural gas - R1_67_R2_75,0.2643186715822867
Stationary Combustion - Residential propane - R1_67_R2_75,0.02936874128692074
Stationary Combustion - Commercial fuel - R1_67_R2_75,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_75,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_75,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_75,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_75,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_75,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_69,0.5457511280609042
Mobile Combustion - Motorcycle - R1_67_R2_69,0.019436355351643283
Mobile Combustion - Trucks - R1_67_R2_69,0.9492504249050572
Mobile Combustion - Buses - R1_67_R2_69,0.010732690937283592
Electricity Consumption - Residential Electricity - R1_67_R2_69,0.3246437912176074
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_69,0.3728299042661414
Stationary Combustion - Residential fuel oil - R1_67_R2_69,0.40312094343930965
Stationary Combustion - Residential natural gas - R1_67_R2_69,0.2864280387595095
Stationary Combustion - Residential propane - R1_67_R2_69,0.031825337639945495
Stationary Combustion - Commercial fuel - R1_67_R2_69,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_69,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_69,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_69,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_69,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_69,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_76,0.49302881556068745
Mobile Combustion - Motorcycle - R1_67_R2_76,0.017558705360601508
Mobile Combustion - Trucks - R1_67_R2_76,0.857548044516715
Mobile Combustion - Buses - R1_67_R2_76,0.009695858842086234
Electricity Consumption - Residential Electricity - R1_67_R2_76,0.2932815630301107
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_76,0.33681265444022473
Stationary Combustion - Residential fuel oil - R1_67_R2_76,0.364177426399034
Stationary Combustion - Residential natural gas - R1_67_R2_76,0.25875764507299787
Stationary Combustion - Residential propane - R1_67_R2_76,0.028750849452555315
Stationary Combustion - Commercial fuel - R1_67_R2_76,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_76,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_76,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_76,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_76,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_76,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_51,0.6695908360923963
Mobile Combustion - Motorcycle - R1_67_R2_51,0.023846776967254166
Mobile Combustion - Trucks - R1_67_R2_51,1.1646506126915557
Mobile Combustion - Buses - R1_67_R2_51,0.013168111120083682
Electricity Consumption - Residential Electricity - R1_67_R2_51,0.39831068854766405
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_51,0.45743100560289496
Stationary Combustion - Residential fuel oil - R1_67_R2_51,0.4945955687218663
Stationary Combustion - Residential natural gas - R1_67_R2_51,0.3514231672497471
Stationary Combustion - Residential propane - R1_67_R2_51,0.039047018583305226
Stationary Combustion - Commercial fuel - R1_67_R2_51,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_51,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_51,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_51,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_51,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_51,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_68,0.5495090109209007
Mobile Combustion - Motorcycle - R1_67_R2_68,0.01957018841745161
Mobile Combustion - Trucks - R1_67_R2_68,0.9557866860654686
Mobile Combustion - Buses - R1_67_R2_68,0.01080659311217815
Electricity Consumption - Residential Electricity - R1_67_R2_68,0.32687919353909345
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_68,0.3753971020874522
Stationary Combustion - Residential fuel oil - R1_67_R2_68,0.40589671650869147
Stationary Combustion - Residential natural gas - R1_67_R2_68,0.28840029857196503
Stationary Combustion - Residential propane - R1_67_R2_68,0.032044477619107226
Stationary Combustion - Commercial fuel - R1_67_R2_68,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_68,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_68,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_68,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_68,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_68,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_63,0.585422619246891
Mobile Combustion - Motorcycle - R1_67_R2_63,0.020849213997964536
Mobile Combustion - Trucks - R1_67_R2_63,1.0182529022773306
Mobile Combustion - Buses - R1_67_R2_63,0.01151286679405773
Electricity Consumption - Residential Electricity - R1_67_R2_63,0.3482426490846266
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_63,0.3999314850059176
Stationary Combustion - Residential fuel oil - R1_67_R2_63,0.43242442653308083
Stationary Combustion - Residential natural gas - R1_67_R2_63,0.30724893464192593
Stationary Combustion - Residential propane - R1_67_R2_63,0.03413877051576954
Stationary Combustion - Commercial fuel - R1_67_R2_63,0.3075679649058196
Stationary Combustion - Industrial fuel - R1_67_R2_63,0.10873873169267187
Agriculture & Land management - Organic fertilizer - R1_67_R2_63,3.165386972155727e-05
Agriculture & Land management - Synthetic fertilizer - R1_67_R2_63,0.009308892394134932
Agriculture & Land management - Manure fertilizer - R1_67_R2_63,2.7809270160234527e-05
Wastewater treatment - Wastewater - R1_67_R2_63,0.029749877603623617
Mobile Combustion - Automobile - R1_67_R2_93,0.3769518467582258
Mobile Combustion - Motorcycle - R1_67_R2_93,0.01342474557969844
Mobile Combustion - Trucks - R1_67_R2_93,0.6556499516095549
Mobile Combustion - Buses - R1_67_R2_93,0.0074130999671389326
Electricity Consumption - Residential Electricity - R1_67_R2_93,0.224232384224064
Electricity Consumption - Commercial&Industrial Electricity - R1_67_R2_93,0.25751466870835454
